id;author;author-aux;author-orcid;booktitle;cdate;cdrom;cite;cite-label;crossref;editor;editor-orcid;ee;ee-type;i;journal;key;mdate;month;note;note-label;note-type;number;pages;publisher;publnr;publtype;sub;sup;title;title-bibtex;tt;url;volume;year
6705712;Mohamed Quafafou|Nicolas Durand 0001;;;;;;;;journals/tlsdkcs/2016-26;;;https://doi.org/10.1007/978-3-662-49784-5_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DurandQ16;2020-03-02;;;;;;32-60;;;;;;Frequent Itemset Border Approximation by Dualization.;;;db/journals/tlsdkcs/tlsdkcs26.html#DurandQ16;26;2016
6705713;Kota Yukawa|Toshiyuki Amagasa;;0000-0003-0595-2230;;;;;;;;;https://doi.org/10.1007/978-3-662-66146-8_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/YukawaA22;2022-10-18;;;;;;86-102;;;;;;Online Optimized Product Quantization for ANN Queries over Dynamic Database using SVD-Updating.;;;db/journals/tlsdkcs/tlsdkcs52.html#YukawaA22;52;2022
6705714;Stanislav Sobolevsky|Zolzaya Dashdorj;;;;;;;;journals/tlsdkcs/2016-27;;;https://doi.org/10.1007/978-3-662-53416-8_10;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DashdorjS16;2020-03-02;;;;;;159-176;;;;;;Characterization of Behavioral Patterns Exploiting Description of Geographical Areas.;;;db/journals/tlsdkcs/tlsdkcs27.html#DashdorjS16;27;2016
6705715;Armin Gerl|Harald Kosch|Lionel Brunie|Nadia Bennani;;;;;;;;journals/tlsdkcs/2018-37;;;https://doi.org/10.1007/978-3-662-57932-9_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/GerlBKB18;2020-03-02;;;;;;41-80;;;;;;LPL, Towards a GDPR-Compliant Privacy Language: Formal Definition and Usage.;;;db/journals/tlsdkcs/tlsdkcs37.html#GerlBKB18;37;2018
6705716;Ahmed Bouridane|Imen Bouraoui|Salim Chitroub;;;;;;;;journals/tlsdkcs/2011-4;;;https://doi.org/10.1007/978-3-642-23740-9_9;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BouraouiCB11;2020-05-19;;;;;;188-208;;;;;;Flexible-ICA Algorithm for a Reliable Iris Recognition.;;;db/journals/tlsdkcs/tlsdkcs4.html#BouraouiCB11;4;2011
6705717;Anthony S. Atkins|Clare Stanier|Fawaz D. Alharbi;;0000-0002-0325-3973;;;;;;journals/tlsdkcs/2017-35;;;https://doi.org/10.1007/978-3-662-56121-8_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/AlharbiAS17;2023-03-05;;;;;;96-131;;;;;;Cloud Computing Adoption in Healthcare Organisations: A Qualitative Study in Saudi Arabia.;;;db/journals/tlsdkcs/tlsdkcs35.html#AlharbiAS17;35;2017
6705718;Abdelkader Hameurlain|Franck Morvan;;;;;;;;journals/tlsdkcs/2009-1;;;https://doi.org/10.1007/978-3-642-03722-1_9;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/HameurlainM09;2020-05-19;;;;;;211-242;;;;;;Evolution of Query Optimization Methods.;;;db/journals/tlsdkcs/tlsdkcs1.html#HameurlainM09;1;2009
6705719;Alfredo Cuzzocrea|Ben Hur Bahia do Nascimento|Karen Aline Alves Bezerra|Leonardo Andrade Ribeiro;;;;;;;;journals/tlsdkcs/2018-38;;;https://doi.org/10.1007/978-3-662-58384-5_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/RibeiroCBN18;2020-03-02;;;;;;89-118;;;;;;SjClust: A Framework for Incorporating Clustering into Set Similarity Join Algorithms.;;;db/journals/tlsdkcs/tlsdkcs38.html#RibeiroCBN18;38;2018
6705720;Gillian Dobbie|Yun Sing Koh;;0000-0001-7256-4049;;;;;;journals/tlsdkcs/2013-8;;;https://doi.org/10.1007/978-3-642-37574-3_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/KohD13;2020-05-19;;;;;;137-156;;;;;;Efficient Single Pass Ordered Incremental Pattern Mining.;;;db/journals/tlsdkcs/tlsdkcs8.html#KohD13;8;2013
6705721;Christian Thomsen 0001|Laurynas Siksnys|Torben Bach Pedersen;;0000-0002-0862-0509;;;;;;journals/tlsdkcs/2015-21;;;https://doi.org/10.1007/978-3-662-47804-2_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/SiksnysTP15;2020-05-19;;;;;;48-72;;;;;;MIRABEL DW: Managing Complex Energy Data in a Smart Grid.;;;db/journals/tlsdkcs/tlsdkcs21.html#SiksnysTP15;21;2015
6705722;Franck Morvan|Max Halford|Philippe Saint-Pierre;;;;;;;;journals/tlsdkcs/2020-46;;;https://doi.org/10.1007/978-3-662-62386-2_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/HalfordSM20;2020-12-29;;;;;;154-188;;;;;;Selectivity Estimation with Attribute Value Dependencies Using Linked Bayesian Networks.;;;db/journals/tlsdkcs/tlsdkcs46.html#HalfordSM20;46;2020
6705724;Costas Vassilakis|Dionisis Margaris;;0000-0001-9940-1821|0000-0002-7487-374X;;;;;;journals/tlsdkcs/2018-37;;;https://doi.org/10.1007/978-3-662-57932-9_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/MargarisV18;2020-03-02;;;;;;151-191;;;;;;Enhancing Rating Prediction Quality Through Improving the Accuracy of Detection of Shifts in Rating Practices.;;;db/journals/tlsdkcs/tlsdkcs37.html#MargarisV18;37;2018
6705725;Andreas Dander|Bernhard Pfeifer|Christian Baumgartner|Michael Handler|Michael Netzer|Michael Seger;;0000-0002-3763-5195|0000-0003-1507-1015;;;;;;journals/tlsdkcs/2011-4;;;https://doi.org/10.1007/978-3-642-23740-9_7;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DanderHNPSB11;2020-05-19;;;;;;148-157;;;;;;[KD3] A Workflow-Based Application for Exploration of Biomedical Data Sets.;;;db/journals/tlsdkcs/tlsdkcs4.html#DanderHNPSB11;4;2011
6705726;Ján Janech|Stefan Toth;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=236%3Aquery-based-image-recognition-system-for-the-vanet-using-lambda-calculus-pp-21-34;;;Stud. Inform. Univ.;journals/siu/JanechT13;2014-02-18;;;;;1;21-34;;;;;;Query Based Image Recognition System for the VANET Using Lambda Calculus.;;;db/journals/siu/siu11.html#JanechT13;11;2013
6705727;David Duvivier|Gauthier Quesnel|Jean-Christophe Soulié|Raphaël Duboz|Éric Ramat;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=220%3Avirtual-laboratory-environment--un-environnement-de-multimodelisation-et-de-simulation-de-systemes-complexes-pp-205-234-;;;Stud. Inform. Univ.;journals/siu/QuesnelRSDD12;2013-03-18;;;;;1;205-234;;;;;;Virtual Laboratory Environment: un environnement de multimodélisation et de simulation de systèmes complexes.;;;db/journals/siu/siu10.html#QuesnelRSDD12;10;2012
6705728;Marc Bui|Michel Lamure|Soufian Ben Amor|Stéphane Bonnevay;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=119;;;Stud. Inform. Univ.;journals/siu/LamureBBA09;2011-09-23;;;;;3;410-426;;;;;;A Stochastic and Pretopological Modeling Aerial Pollution of an Urban Area.;;;db/journals/siu/siu7.html#LamureBBA09;7;2009
6705729;Aline Baggio|Gerco Ballintijn|Maarten van Steen|Spyros Voulgaris;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=62;;;Stud. Inform. Univ.;journals/siu/VoulgarisSBB04;2011-10-19;;;;;1;1-18;;;;;;Transparent Data Relocation in Highly Available Distributed Systems.;;;db/journals/siu/siu3.html#VoulgarisSBB04;3;2004
6705730;Hichem Baala|Olivier Flauzac;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=53;;;Stud. Inform. Univ.;journals/siu/BaalaF01;2011-10-19;;;;;1;77-82;;;;;;Distributed Random Walks and the Design of a Self-Stabilizing Random Spanning Tree.;;;db/journals/siu/siu1.html#BaalaF01;1;2001
6705731;Badr-Eddine Benkelfat|Dan Istrate|Jean-Louis Baldinger|Jérôme Boudy|Pascal Doré|Toufik Guettari;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=246%3Aa-multimodal-corpus-recorded-in-a-health-nursing-home-pp-88-102;;;Stud. Inform. Univ.;journals/siu/GuettariBIBBD13;2021-04-13;;;;;2;88-102;;;;;;A Multimodal Corpus Recorded in a Health nursing home.;;;db/journals/siu/siu11.html#GuettariBIBBD13;11;2013
6705732;Monique Guignard 0001;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=135;;;Stud. Inform. Univ.;journals/siu/Guignard10;2021-04-16;;;;;2;1-16;;;;;;Combining Approaches to Improve Bounds.;;;db/journals/siu/siu8.html#Guignard10;8;2010
6705733;Andrey Madan|Jan Vitek|Marek Prochazka|Wenchang Liu;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=84;;;Stud. Inform. Univ.;journals/siu/ProchazkaMVL05;2011-09-23;;;;;1;73-82;;;;;;RTJBench: A Real-Time Java Benchmarking Framework.;;;db/journals/siu/siu4.html#ProchazkaMVL05;4;2005
6705734;Emmanuelle Anceaume|Eric Mourgaya|Philippe Raipin Parvédy;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=64;;;Stud. Inform. Univ.;journals/siu/AnceaumeMP04;2011-10-19;;;;;1;19-42;;;;;;Unreliable Distributed Timing Scrutinizer to Converge toward\\ Decision Conditions.;;;db/journals/siu/siu3.html#AnceaumeMP04;3;2004
6705735;Mehdi Dogguy|Stefano Zacchiroli|Stéphane Glondu|Sylvain Le Gall;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=188%3Aenforcing-type-safe-linking-using-inter-package-relationships-pp-129-157;;;Stud. Inform. Univ.;journals/siu/DogguyGGZ11;2013-03-18;;;;;1;129-157;;;;;;Enforcing Type-Safe Linking using Inter-Package Relationships.;;;db/journals/siu/siu9.html#DogguyGGZ11;9;2011
6705736;Soufian Ben Amor;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=103;;;Stud. Inform. Univ.;journals/siu/Amor08;2011-09-23;;;;;1;70-87;;;;;;Stochastic Optimization of Manets.;;;db/journals/siu/siu6.html#Amor08;6;2008
6705737;Mirela Danubianu;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=250%3Acombining-the-power-of-data-mining-with-expert-system-for-efficiently-personalize-speech-therapy-pp-50-64;;;Stud. Inform. Univ.;journals/siu/Danubianu13;2014-02-18;;;;;3;50-64;;;;;;Combining the Power of Data Mining with Expert System for Efficiently Personalize Speech Therapy.;;;db/journals/siu/siu11.html#Danubianu13;11;2013
6705738;Francine Krief|Mohamed Aymen Chalouf;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=148;;;Stud. Inform. Univ.;journals/siu/ChaloufK10;2011-09-23;;;;;3;1-24;;;;;;Négociation de niveau de service dans les environnements ubiquitaires.;;;db/journals/siu/siu8.html#ChaloufK10;8;2010
6705739;Guy Denhière|Sandra Jhean-Larose;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=120;;;Stud. Inform. Univ.;journals/siu/Jhean-LaroseD10;2011-09-23;;;;;1;1-4;;;;;;Learning, memory and Latent Semantic Analysis: Theory, applications and perspectives.;;;db/journals/siu/siu8.html#Jhean-LaroseD10;8;2010
6705740;Abderrahmane Sbihi|Hassan Tabout|Youssef Chahir;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=158%3Aa-diffusion-approach-for-interactive-image-retrieval-pp111-127&catid=52%3Anumber-4&Itemid=95&lang=en;;;Stud. Inform. Univ.;journals/siu/TaboutCS10;2013-03-15;;;;;4;111-127;;;;;;A diffusion approach for interactive image retrieval.;;;db/journals/siu/siu8.html#TaboutCS10;8;2010
6705741;Chang-Hyun Jo|Guobin Chen|James Choi;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=74;;;Stud. Inform. Univ.;journals/siu/JoCC04;2011-09-23;;;;;3;285-314;;;;;;A Framework For BDI Agent-Based Software Engineering.;;;db/journals/siu/siu3.html#JoCC04;3;2004
6705742;Ba Linh Nguyen|François Jouen|Michèle Molina|Youssef Chahir;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=161%3Asuivi-du-regard-non-intrusif-en-tete-libre-a-partir-dimages-video-pp168-185&catid=52%3Anumber-4&Itemid=95&lang=en;;;Stud. Inform. Univ.;journals/siu/NguyenCMJ10;2013-03-15;;;;;4;168-185;;;;;;Suivi du regard non intrusif en tête libre à partir d'images vidéo.;;;db/journals/siu/siu8.html#NguyenCMJ10;8;2010
6705743;Christophe Lang|Laurent Philippe 0001|Nicolas Marilleau|Pascal Chatonnay;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=214%3Arafale-sp-a-methodology-to-design-and-simulate-geographical-mobility--pp-38-76;;;Stud. Inform. Univ.;journals/siu/MarilleauLCP12;2017-12-26;;;;;1;38-76;;;;;;RAFALE-SP: a methodology to design and simulate geographical mobility.;;;db/journals/siu/siu10.html#MarilleauLCP12;10;2012
6705744;Salim Filali|Salim Ziani;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=198%3Aimproving-the-envelope-of-the-lmi-optimization-using-the-youla-parametrization-pp-152-172;;;Stud. Inform. Univ.;journals/siu/ZianiF11;2013-03-18;;;;;2;152-172;;;;;;Improving the Envelope of the LMI Optimization using the Youla Parametrization.;;;db/journals/siu/siu9.html#ZianiF11;9;2011
6705745;Cédrick Bellissens|Danielle S. McNamara|Nicholas D. Duran|Patrick Jeuniaux;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=124;;;Stud. Inform. Univ.;journals/siu/BellissensJDM10;2011-09-23;;;;;1;85-125;;;;;;A Text Relatedness and Dependency Computational Model.;;;db/journals/siu/siu8.html#BellissensJDM10;8;2010
6705746;Boris Koldehofe;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=106;;;Stud. Inform. Univ.;journals/siu/Koldehofe08;2011-09-23;;;;;2;137-168;;;;;;Simple gossiping with balls and bins.;;;db/journals/siu/siu6.html#Koldehofe08;6;2008
6705747;Boris Koldehofe;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=65;;;Stud. Inform. Univ.;journals/siu/Koldehofe04;2011-10-19;;;;;1;43-60;;;;;;Simple gossiping with balls and bins.;;;db/journals/siu/siu3.html#Koldehofe04;3;2004
6705748;Abdelli Abdelkrim|Jalel Ben-Othman|Lynda Mokdad|Quentin Monnet|Youcef Hammal;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=254%3Atimed-automata-based-modeling-and-verication-of-denial-of-service-attacks-in-wireless-sensor-networks-pp1-46-&catid=65%3Anumber-1-&Itemid=112;;;Stud. Inform. Univ.;journals/siu/HammalMMBA14;2015-02-25;;;;;1;1-46;;;;;;Timed automata based modeling and veri?cation of denial of service attacks in wireless sensor networks.;;;db/journals/siu/siu12.html#HammalMMBA14;12;2014
6705749;B. C. H. Turton|E. Hopper;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=57;;;Stud. Inform. Univ.;journals/siu/HopperT02a;2011-10-19;;;;;1;93-106;;;;;;An Empirical Study of meta-Heuristics Applied to 2D Rectangular Bin Packing - Part II.;;;db/journals/siu/siu2.html#HopperT02a;2;2002
6705750;Cynthia Basileu|Marc Bui|Michel Lamure|Sofiane Ben Amor;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=232%3Apretopologie-stochastique-et-reseaux-complexes-pp-73-138;;;Stud. Inform. Univ.;journals/siu/BasileuABL12;2014-02-18;;;;;2;73-138;;;;;;Prétopologie stochastique et réseaux complexes.;;;db/journals/siu/siu10.html#BasileuABL12;10;2012
6705751;Dimitry Zekrouf|Estelle Perrin|Sebastien Linck;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=255%3Aalgotch-the-virtual-teacher-within-algopath-pp-47-73&catid=65%3Anumber-1-&Itemid=112;;;Stud. Inform. Univ.;journals/siu/PerrinLZ14;2015-02-25;;;;;1;47-73;;;;;;AlgoTch: the Virtual Teacher within AlgoPath.;;;db/journals/siu/siu12.html#PerrinLZ14;12;2014
6705752;Ahlem Mifdaoui|Ludovic Apvrille|Pierre de Saqui-Sannes;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=150;;;Stud. Inform. Univ.;journals/siu/ApvrilleMS10;2011-09-23;;;;;3;47-69;;;;;;Real-Time Distributed Systems Dimensioning and Validation: The TURTLE Method.;;;db/journals/siu/siu8.html#ApvrilleMS10;8;2010
6705753;Alexander Gornov|Anton Anikin 0002;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=201%3Aan-implementation-of-newtons-method-for-keatings-potential-optimization-problems-pp-11-20;;;Stud. Inform. Univ.;journals/siu/AnikinG11;2021-02-21;;;;;3;11-20;;;;;;An implementation of Newton's method for Keating's potential optimization problems.;;;db/journals/siu/siu9.html#AnikinG11;9;2011
6705754;Alexandre Oufimtsev|Liam Murphy 0001;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=82;;;Stud. Inform. Univ.;journals/siu/OufimtsevM05;2019-10-17;;;;;1;41-52;;;;;;Method Input Parameters and Performance of EJB Applications.;;;db/journals/siu/siu4.html#OufimtsevM05;4;2005
6705755;A. Zegzouti|Mohamed Khaladi|Youssef Elfoutayeni;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=219%3Aa-generalized-nash-equilibrium-for-a-bioeconomic-problem-of-shing-pp-186-204;;;Stud. Inform. Univ.;journals/siu/ElfoutayeniKZ12;2013-03-18;;;;;1;186-204;;;;;;A generalized Nash equilibrium for a bioeconomic problem of fishing.;;;db/journals/siu/siu10.html#ElfoutayeniKZ12;10;2012
6705756;Marc Bui|Sofiane Ben Amor;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=95;;;Stud. Inform. Univ.;journals/siu/AmorB09;2011-09-23;;;;;1;78-93;;;;;;Généralisation des processus de percolation discrets.;;;db/journals/siu/siu7.html#AmorB09;7;2009
6705757;Anton V. Ushakov|Claudio Sterle|Igor Vasilyev|Saïd Hanafi;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=207%3Aa-parallel-subgradient-algorithm-for-lagrangean-dual-function-of-the-p-median-problem-pp-105-124;;;Stud. Inform. Univ.;journals/siu/HanafiSUV11;2019-04-10;;;;;3;105-124;;;;;;A parallel subgradient algorithm for Lagrangean dual function of the p-median problem.;;;db/journals/siu/siu9.html#HanafiSUV11;9;2011
6705758;Tommaso Bolognesi;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=108;;;Stud. Inform. Univ.;journals/siu/Bolognesi08;2011-09-23;;;;;2;196-235;;;;;;Predicates for state changes vs. processes for event patterns.;;;db/journals/siu/siu6.html#Bolognesi08;6;2008
6705759;Eric G. Manning|Kin F. Li|Md. Mostofa Akbar|Shahadat Khan;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=61;;;Stud. Inform. Univ.;journals/siu/KhanLMA02;2011-10-19;;;;;1;157-178;;;;;;Solving the Knapsack Problem for Adaptive Multimedia Systems.;;;db/journals/siu/siu2.html#KhanLMA02;2;2002
6705760;Didier Colin;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=145;;;Stud. Inform. Univ.;journals/siu/Colin10;2011-09-23;;;;;2;263-280;;;;;;A Selective Learning Model for Spam Filtering.;;;db/journals/siu/siu8.html#Colin10;8;2010
6705761;Stéphane Lebonvallet|Su Ruan;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=159%3Abrain-magnetic-resonance-image-pp128-149&catid=52%3Anumber-4&Itemid=95&lang=en;;;Stud. Inform. Univ.;journals/siu/RuanL10;2013-03-15;;;;;4;128-149;;;;;;Brain Magnetic Resonance Image.;;;db/journals/siu/siu8.html#RuanL10;8;2010
6705762;Jan Chudzikiewicz|Zbigniew Zielinski;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=235%3Aresources-placement-in-the-4-dimensional-fault-tolerant-hypercube-processors-network-pp-1-20;;;Stud. Inform. Univ.;journals/siu/ChudzikiewiczZ13;2014-02-18;;;;;1;1-20;;;;;;Resources placement in the 4-dimensional fault-tolerant hypercube processors network.;;;db/journals/siu/siu11.html#ChudzikiewiczZ13;11;2013
6705763;Séverine Maingaud;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=130;;;Stud. Inform. Univ.;journals/siu/Maingaud09;2011-09-23;;;;;2;113-142;;;;;;Un modèle de l'assistant à la preuve PAF!;;;db/journals/siu/siu7.html#Maingaud09;7;2009
6705764;Guy Denhière|Marc Bui|Murat Ahat|Sandra Jhean-Larose|Sofiane Ben Amor;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=125;;;Stud. Inform. Univ.;journals/siu/AhatABJD10;2011-09-23;;;;;1;125-144;;;;;;Document Classification with LSA and Pretopology.;;;db/journals/siu/siu8.html#AhatABJD10;8;2010
6705765;I. Molina|V. Dupuis;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=245%3Aaccompanying-patient-in-a-domomedecine-experiment-chrono-chemotherapy-pp-69-87;;;Stud. Inform. Univ.;journals/siu/DupuisM13;2014-02-18;;;;;2;69-87;;;;;;"Accompanying patient in a ""domomédecine"" experiment: chrono-chemotherapy.";;;db/journals/siu/siu11.html#DupuisM13;11;2013
6705766;Madeleine Davis-Moradkhan;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=142;;;Stud. Inform. Univ.;journals/siu/Davis-Moradkhan10;2011-09-23;;;;;2;185-208;;;;;;Multi-Criterion Optimization in Minimum Spanning Trees.;;;db/journals/siu/siu8.html#Davis-Moradkhan10;8;2010
6705767;Pascal Cuoq|Richard Bonichon;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=185%3Aa-mergeable-interval-map%20pp-5-37;;;Stud. Inform. Univ.;journals/siu/BonichonC11;2013-03-18;;;;;1;5-37;;;;;;A Mergeable Interval Map.;;;db/journals/siu/siu9.html#BonichonC11;9;2011
6705768;David Bihanic|Thomas Polacsek;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=221%3Avisualisation-de-systemes-dinformation-complexes-une-approche-par-l-points-de-vue-etendus-r-pp-235-262&catid=59%3Anumber-1&Itemid=105&lang=fr;;;Stud. Inform. Univ.;journals/siu/BihanicP12;2013-03-18;;;;;1;235-262;;;;;;Visualisation de Systèmes d'Information Complexes Une approche par « points de vue étendus ».;;;db/journals/siu/siu10.html#BihanicP12;10;2012
6705769;Paul Chapron;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=216%3Aanalyse-structurelle-des-champs-de-capacite-daction-dans-les-organisations-sociales-outils-analytiques-pour-la-caracterisation-de-la-cooperation-pp-98-128;;;Stud. Inform. Univ.;journals/siu/Chapron12;2013-03-18;;;;;1;98-128;;;;;;Analyse structurelle des champs de capacité d'action dans les organisations sociales Outils analytiques pour la caractérisation de la coopération.;;;db/journals/siu/siu10.html#Chapron12;10;2012
6705770;Jaime Spacco|William W. Pugh;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=80;;;Stud. Inform. Univ.;journals/siu/SpaccoP05;2022-04-04;;;;;1;25-30;;;;;;RUBiS Revisited: Why J2EE Benchmarking is Hard.;;;db/journals/siu/siu4.html#SpaccoP05;4;2005
6705771;Abdelmadjid Boukra|Sadek Bouroubi;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=191%3Aselection-of-views-to-materialize-in-data-warehouse-a-cooperative-approach-pp-19-37-;;;Stud. Inform. Univ.;journals/siu/BoukraB11;2013-03-18;;;;;2;19-37;;;;;;Selection of views to materialize in data warehouse: A cooperative approach.;;;db/journals/siu/siu9.html#BoukraB11;9;2011
6705772;Eduard Kh. Gimadi;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=204%3Aon-some-hard-to-solve-versions-of-the-assignment-problem-pp65-78;;;Stud. Inform. Univ.;journals/siu/Gimadi11;2013-03-18;;;;;3;65-78;;;;;;On some Hard-to-Solve versions of the Assignment Problem.;;;db/journals/siu/siu9.html#Gimadi11;9;2011
6705773;Armelle Prigent|Olivier F. Roux;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=72;;;Stud. Inform. Univ.;journals/siu/PrigentR04;2015-09-02;;;;;2;193-253;;;;;;Testing Real-Time Parameterized Systems.;;;db/journals/siu/siu3.html#PrigentR04;3;2004
6705774;Alberto Sillitti|Giancarlo Succi|Marco Scotto|Tullio Vernazza;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=76;;;Stud. Inform. Univ.;journals/siu/ScottoSSV04;2011-09-23;;;;;3;343-366;;;;;;Dealing with Software Metrics Collection and Analysis: a Relational Approach.;;;db/journals/siu/siu3.html#ScottoSSV04;3;2004
6705775;Javier Gil Quijano|Philippe Caillou|Xiao Zhou;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=224%3Aautomated-observation-of-multi-agent-based-simulations-a-statistical-analysis-approach-pp-62-86;;;Stud. Inform. Univ.;journals/siu/CaillouQZ12;2013-03-18;;;;;3;62-86;;;;;;Automated observation of multi-agent based simulations A statistical analysis approach.;;;db/journals/siu/siu10.html#CaillouQZ12;10;2012
6705776;Martin Hyben|Michal Chovanec|Michal Hodon;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=239%3Aintelligent-traffic-safety-mirror-pp-87-101;;;Stud. Inform. Univ.;journals/siu/HodonCH13;2022-10-28;;;;;1;87-101;;;;;;Intelligent traffic-safety mirror.;;;db/journals/siu/siu11.html#HodonCH13;11;2013
6705777;Emmanuelle Anceaume|Eric Mourgaya|Philippe Raipin Parvédy;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=105;;;Stud. Inform. Univ.;journals/siu/AnceaumeMP08;2011-09-23;;;;;2;110-136;;;;;;Unreliable Distributed Timing Scrutinizer to Converge toward Decision Conditions.;;;db/journals/siu/siu6.html#AnceaumeMP08;6;2008
6705778;Atis Elsts|Leo Selavo;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=237%3Aimproving-the-usability-of-wireless-sensor-network-operating-systems-pp-35-68;;;Stud. Inform. Univ.;journals/siu/ElstsS13;2014-02-18;;;;;1;35-68;;;;;;Improving the Usability of Wireless Sensor Network Operating Systems.;;;db/journals/siu/siu11.html#ElstsS13;11;2013
6705779;Jaafar Gaber|Jacques M. Bahi;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=50;;;Stud. Inform. Univ.;journals/siu/GaberB01;2011-10-19;;;;;1;23-36;;;;;;Randomized on-line load distribution for tree-structured computations.;;;db/journals/siu/siu1.html#GaberB01;1;2001
6705780;Alain Bui|Christophe Jaillet|Michaël Krajecki;;;;;;;;;;;http://studia.complexica.net/index.php?option=com_content&view=article&id=111;;;Stud. Inform. Univ.;journals/siu/KrajeckiJB08;2011-09-23;;;;;3;274-312;;;;;;Parallel Tree Search for Combinatorial Problems: a Comparative Study between OpenMP and MPI, .;;;db/journals/siu/siu6.html#KrajeckiJB08;6;2008
